url	download_complete
www.ics.uci.edu/about/bren/gallery	complete
support.ics.uci.edu/computing/unix	complete
ngs.ics.uci.edu/tag/mega-story	complete
chenli.ics.uci.edu	complete
computableplant.ics.uci.edu/models/Activator/WU-Activator-Update-2010/vertices.tsv	complete
cml.ics.uci.edu/2009/10/2009_li2009	complete
www.ics.uci.edu/community/events/openhouse/research10.html	complete
www.ics.uci.edu/community/news/spotlight_uci_constructors_acm	complete
ngs.ics.uci.edu/teaching/current-courses	complete
ngs.ics.uci.edu/bangalore-and-hyderabad	complete
elms.ics.uci.edu	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2017-fall-project2-description	complete
ngs.ics.uci.edu/co-space	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-winter-project5/jmeter_report.html	complete
cml.ics.uci.edu/2016/03/southern-california-machine-learning-symposium	complete
www.ics.uci.edu/ugrad/advising/New Freshmen Students	complete
sdcl.ics.uci.edu/page/12	complete
ngs.ics.uci.edu/XP-Starter-under-the-gun/2100-1016_3-5768963.html	complete
sdcl.ics.uci.edu/page/10	complete
ngs.ics.uci.edu/academia-and-visual-maps	complete
wics.ics.uci.edu/events/2018-03-12	complete
wics.ics.uci.edu/events/2018-03-13	complete
wics.ics.uci.edu/events/2018-03-11	complete
seal.ics.uci.edu/projects/mu_droid/index.html	complete
ngs.ics.uci.edu/20-of-drugs-sold-in-india-fake	complete
sdcl.ics.uci.edu/research/crowd-fault-localization	complete
ngs.ics.uci.edu/extreme-stories-6	complete
cml.ics.uci.edu/2013/08/2013_pfbaldi	complete
cradl.ics.uci.edu/david-redmiles-gives-keynote-address-at-brazilian-symposium-on-collaborative-systems-sbsc-2012-and-participates-in-writing-workshop/brazil_keynote2	complete
cradl.ics.uci.edu/david-redmiles-gives-keynote-address-at-brazilian-symposium-on-collaborative-systems-sbsc-2012-and-participates-in-writing-workshop/brazil_keynote1	complete
ugradforms.ics.uci.edu	complete
ngs.ics.uci.edu/internet-features-on-tv-in-india	complete
www.ics.uci.edu/faculty/centers	complete
ngs.ics.uci.edu/entrepreneurship/past-companies	complete
wics.ics.uci.edu/week-5-women-in-technology-talk-by-northrop-grumman	complete
wics.ics.uci.edu/fall-quarter-2016-week-3-wics-games	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project1/how_to_run.txt	complete
www.ics.uci.edu/about/bren_press	complete
ngs.ics.uci.edu/professionalsocial	complete
ngs.ics.uci.edu/eventfulcom	complete
flamingo.ics.uci.edu/apache.footer.html	complete
www.ics.uci.edu/ugrad/policies/Readmission_DQ	complete
ngs.ics.uci.edu/tag/early-experiences	complete
mswe.ics.uci.edu/admissions/cost-and-financial-aid	complete
www.ics.uci.edu/community/events/openhouse/rfid	complete
computableplant.ics.uci.edu/papers/2004-KumarBentleyAbstract.html	complete
cml.ics.uci.edu/aiml/page/17	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-spring-project2/Items.java	complete
ngs.ics.uci.edu/author/ramesh/page/7	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project4/AjaxTest.war	complete
ngs.ics.uci.edu/uci-cap-council-on-academic-personnel	complete
wics.ics.uci.edu/awards-and-accomplishments	complete
ngs.ics.uci.edu/towards-natural-interfaces	complete
ngs.ics.uci.edu/world-wide-event-web	complete
ngs.ics.uci.edu/joint-response-to-youtube	complete
www.ics.uci.edu/doctorates.html	complete
ngs.ics.uci.edu/google-will-touch-everything	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project5/TomcatTest.war	complete
cml.ics.uci.edu/aiml/page/13	complete
www.ics.uci.edu/community/news/spotlight	complete
cml.ics.uci.edu/2010/05/2010_vandykims	complete
ngs.ics.uci.edu/search-by-humming	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2017-fall-command-line-interface	complete
www.ics.uci.edu/community/news/notes/notes_2010	complete
www.ics.uci.edu/community/news/notes/notes_2011	complete
www.ics.uci.edu/community/news/notes/notes_2012	complete
www.ics.uci.edu/community/news/notes/notes_2013	complete
ngs.ics.uci.edu/cyber-and-real-cybereal	complete
www.ics.uci.edu/community/events/openhouse/school.html	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-spring-project2/Form.java	complete
wics.ics.uci.edu/event/vmware-info-session	complete
computableplant.ics.uci.edu/models/Activator/index.html	complete
www.ics.uci.edu/%7elab/students/acct_activate	complete
www.ics.uci.edu/alumni	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project4	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project5	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs222-2018-fall/setup-mysql.txt	complete
ngs.ics.uci.edu/seraja-9-goes-live	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project2	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project3	complete
ngs.ics.uci.edu/teacher	complete
www.ics.uci.edu/community/news/spotlight_bedford	complete
www.ics.uci.edu/policies/Academic_Standing	complete
cradl.ics.uci.edu/our-paper-on-extracting-insights-from-cloud-based-ides-received-innovation-and-potential-impact-award-in-icse-2014	complete
ngs.ics.uci.edu/category/prospecting-information/page/4	complete
ngs.ics.uci.edu/tag/augmented-reality	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project3/Employee.java	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project1-description	complete
ngs.ics.uci.edu/cameras-and-internet	complete
ngs.ics.uci.edu/tag/google-circles	complete
sdcl.ics.uci.edu/2011/09/883	complete
www.ics.uci.edu/grad/GradPolicies_ResidencyReqt	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-git	complete
ngs.ics.uci.edu/frustration-or-strategy	complete
wics.ics.uci.edu/wics-winter-quarter-week-1-first-general-meeting	complete
ngs.ics.uci.edu/from-documents-to-experiences	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-winter-project1-eclipse-project	complete
cradl.ics.uci.edu/is-eud-2013-submission-deadline-is-fast-approaching-submit-your-work-by-january-11-2013	complete
chenli.ics.uci.edu/news	complete
cml.ics.uci.edu/2013/01/winter-2013	complete
sdcl.ics.uci.edu/2015/06/welcome-iago-and-nathan	complete
ngs.ics.uci.edu/web-video-and-cable	complete
ngs.ics.uci.edu/revolutionary-changes-thru-inputs	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project2/ShowItems.java	complete
ngs.ics.uci.edu/going-to-acm-multimedia-2005	complete
www.ics.uci.edu/grad/policies/GradPolicies_CPT_OPT	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-linux-setup-guide	complete
ngs.ics.uci.edu/cav-indexing-towards-contenxt	complete
cradl.ics.uci.edu/pamela-hinds-visits-informatics-cradl	complete
ngs.ics.uci.edu/blinkx-introduces-implicit-search	complete
ngs.ics.uci.edu/eventweb4-experiential-data	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-winter-project4/AjaxTest.war	complete
www.ics.uci.edu/community/news/spotlight_hirano	complete
www.ics.uci.edu/faculty/highlights	complete
ngs.ics.uci.edu/new-media-and-face-to-face-interactions	complete
sherlock.ics.uci.edu/internal	complete
www.ics.uci.edu/computing/email/thunderbird_setup	complete
www.ics.uci.edu/computing/mapdrive_win	complete
mondego.ics.uci.edu/datasets	complete
www.ics.uci.edu/community/events/openhouse/gallery_16.html	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122a-2016-spring/2016s-cs122a-hw5-script.sql	complete
mcs.ics.uci.edu/contact-us/faculty	complete
www.ics.uci.edu/ugrad/honors	complete
ngs.ics.uci.edu/murdoch-in-internet-media	incomplete
redmiles.ics.uci.edu/people	complete
cml.ics.uci.edu/2009/10/2009_speakerseries0910	complete
wics.ics.uci.edu/events/2017-10-31	complete
wics.ics.uci.edu/events/2017-10-30	complete
www.ics.uci.edu/employment/employ_lecturer	complete
seal.ics.uci.edu/index.html	complete
ngs.ics.uci.edu/personal-media-organization-and-access	complete
grape.ics.uci.edu/wiki/public/login	complete
sdcl.ics.uci.edu/category/news/page/8	complete
fr.ics.uci.edu/haiti/ 	complete
mailman.ics.uci.edu/mailman/listinfo/cert-all	complete
www.ics.uci.edu/community/news/spotlight_yosiphon	complete
mondego.ics.uci.edu/build_results.json	complete
ngs.ics.uci.edu/tag/search-research-compute-vision-multimedia	complete
cml.ics.uci.edu/category/aiml	complete
sherlock.ics.uci.edu/pub.html	complete
wics.ics.uci.edu/events/2018-04-15	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2018-fall-git	complete
www.ics.uci.edu/community/news/articles	complete
ngs.ics.uci.edu/head-and-long-tail	complete
www.ics.uci.edu/community/events/openhouse/gift.html	complete
seal.ics.uci.edu	complete
testlab.ics.uci.edu	complete
mhcid.ics.uci.edu/faq	complete
www.ics.uci.edu/community/news/spotlight_fulkerson	complete
sdcl.ics.uci.edu/2011/08/nsf-grant-for-calico	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2018-fall-project2-grading	complete
www.ics.uci.edu/community/news/spotlight_givargis_lung	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs222-2018-fall-project3/tree3.svg	complete
wics.ics.uci.edu/events/2019-01-13	complete
wics.ics.uci.edu/events/2019-01-15	complete
wics.ics.uci.edu/events/2019-01-14	complete
wics.ics.uci.edu/events/2019-01-17	complete
wics.ics.uci.edu/events/2019-01-16	complete
computableplant.ics.uci.edu/alphasite/outreach.html	complete
computableplant.ics.uci.edu/papers/2002/outreach.html	complete
ngs.ics.uci.edu/tag/causality	complete
sdcl.ics.uci.edu/author/adriana	complete
ngs.ics.uci.edu/photos-then-and-now-2	complete
www.ics.uci.edu/%7eprojects/seminar/Nanda/abstract.htm	complete
ngs.ics.uci.edu/first-meeting-using-e2e	complete
www.ics.uci.edu/community/news/spotlight_inittogether	complete
sdcl.ics.uci.edu/2014/03/marian-petre-visit-3	complete
cml.ics.uci.edu/2006/10/2006_netflix	complete
ngs.ics.uci.edu/events-flickr-and-upcoming	complete
ngs.ics.uci.edu/in-greece	complete
support.ics.uci.edu/ltb	complete
wics.ics.uci.edu/wics-fall-quarter-week-0-anteater-involvement-fair	complete
emj.ics.uci.edu/software/cambium-model-translation-software	complete
www.ics.uci.edu/community/events/openhouse/research01.html	complete
mondego.ics.uci.edu/projects/clonedetection/tool/test.txt	complete
ngs.ics.uci.edu/gates-long-list-natural-interfaces	complete
sdcl.ics.uci.edu/2012/04/welcome-alfredo-motta	complete
sconce.ics.uci.edu/203-W15	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-005	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-006	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-007	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-008	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-009	complete
www.ics.uci.edu/community/news/spotlight_richardson	complete
ngs.ics.uci.edu/tag/cyber-physical	complete
fr.ics.uci.edu	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-spring-project1	complete
www.ics.uci.edu/computing/staff	complete
mondego.ics.uci.edu/projects/precision/TP-3.txt	complete
hobbes.ics.uci.edu/faq.shtml	complete
sdcl.ics.uci.edu/2013/12/new-workshop-on-crowdsourcing-in-software-engineering	complete
ngs.ics.uci.edu/need-consolidation-of-experiences-and-making-them-actionable	complete
ngs.ics.uci.edu/begaluru-trip	complete
computableplant.ics.uci.edu/sw	complete
sdcl.ics.uci.edu/people	complete
ngs.ics.uci.edu/pattern-recognition	complete
wics.ics.uci.edu/wics-mock-interviews	complete
ngs.ics.uci.edu/hawaii-vacation-photos	complete
cml.ics.uci.edu/2008/09/2008_lhc	complete
mondego.ics.uci.edu/projects/precision/TP-2.txt	complete
www.ics.uci.edu/ugrad/resources	complete
duttgroup.ics.uci.edu/projects/domain-specific-hardware-accelerators	complete
sdcl.ics.uci.edu/2015/05/lees-msr-2015-talk	complete
wics.ics.uci.edu/officers	complete
duttgroup.ics.uci.edu/tag/ews	complete
wics.ics.uci.edu/verizon-info-session	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-spring-project3/Employee.java	complete
ngs.ics.uci.edu/future-google-and-news-interesting-viewpoint	complete
www.ics.uci.edu/faculty/area_security	complete
ngs.ics.uci.edu/busy-working-on-eventweb-project	complete
www.ics.uci.edu/computing/email/google_apps	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2019-winter-project1/gitignore	complete
sdcl.ics.uci.edu/2014/08/codeexchange	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project1/movie-data.sql	incomplete
ngs.ics.uci.edu/using-youself-in-emoticons	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-winter-project1/how_to_run.txt	complete
ngs.ics.uci.edu/an-interesting-problem	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs222-2018-fall-project2/test.sh	complete
psearch.ics.uci.edu/about.html	complete
wics.ics.uci.edu/2015/05	complete
ngs.ics.uci.edu/blog/page/24	complete
ngs.ics.uci.edu/blog/page/25	complete
ngs.ics.uci.edu/blog/page/26	complete
ngs.ics.uci.edu/social-networks-on-mobile-by-coke	complete
wics.ics.uci.edu/events/2017-10	complete
wics.ics.uci.edu/events/2017-11	complete
wics.ics.uci.edu/events/2017-12	complete
ngs.ics.uci.edu/blog/page/23	complete
ngs.ics.uci.edu/a-german-wedding	complete
ngs.ics.uci.edu/blog/page/28	complete
ngs.ics.uci.edu/blog/page/29	complete
wics.ics.uci.edu/1	complete
ngs.ics.uci.edu/eventweb-symposium	complete
wics.ics.uci.edu/3	complete
wics.ics.uci.edu/2	complete
ngs.ics.uci.edu/human-centered-computing-3	complete
wics.ics.uci.edu/4	complete
ngs.ics.uci.edu/human-centered-computing-1	complete
wics.ics.uci.edu/6	complete
wics.ics.uci.edu/2014/11	complete
wics.ics.uci.edu/western-digital-tour-luncheon-with-female-engineers	complete
ngs.ics.uci.edu/international-academic-research-perspectives	complete
cloudberry.ics.uci.edu/taewoo-has-successfully-defended-his-ph-d-thesis	complete
ngs.ics.uci.edu/photo-database	complete
sdcl.ics.uci.edu/2011/04/nick-mangano-presents-at-arcs-dinner	complete
wics.ics.uci.edu/event/general-meeting-3	complete
emj.ics.uci.edu/grand-questions	complete
ngs.ics.uci.edu/tag/mega-stories	complete
computableplant.ics.uci.edu/XXX	complete
ngs.ics.uci.edu/words-events	complete
cradl.ics.uci.edu/funding.html	complete
emj.ics.uci.edu/talks/talks-computational-biology	complete
www.ics.uci.edu/grad/Prospective_ApplicationProcess	complete
computableplant.ics.uci.edu/bti1036/errata.html	complete
ipubmed.ics.uci.edu	complete
ngs.ics.uci.edu/german-memories	complete
cml.ics.uci.edu/2010/04/2010_newmaneager	complete
cml.ics.uci.edu/2006/03/2006_muriaward	complete
wics.ics.uci.edu/events/2018-02	complete
wics.ics.uci.edu/events/2018-03	complete
wics.ics.uci.edu/events/2018-01	complete
wics.ics.uci.edu/events/2018-06	complete
wics.ics.uci.edu/events/2018-07	complete
wics.ics.uci.edu/events/2018-04	complete
www.ics.uci.edu/statistics	complete
wics.ics.uci.edu/events/2018-08	complete
wics.ics.uci.edu/events/2018-09	complete
ngs.ics.uci.edu/being-too-early-is-worse-than-being-late	complete
www.ics.uci.edu/ugrad/sao	complete
seraja.ics.uci.edu	complete
sdcl.ics.uci.edu/2017/06/congratulations-to-thomas-kwak	complete
sdcl.ics.uci.edu/2014/04/new-visitors-from-the-netherlands	complete
www.ics.uci.edu/computing/helpdesk	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project5/jmeter_report.html	complete
computableplant.ics.uci.edu/gallery/Gallery/straintensor/index.html	complete
ngs.ics.uci.edu/machine-learning-hammer	complete
ngs.ics.uci.edu/objective-self-6-from-an-individual-to-society	complete
ngs.ics.uci.edu/geeks-like-complexity	complete
ngs.ics.uci.edu/back-home	complete
ngs.ics.uci.edu/eventweb5-creating-a-web	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project1/JDBC2.java	complete
ngs.ics.uci.edu/wow-factor-in-photo-technologies-at-microsoft	complete
computableplant.ics.uci.edu/tut.html	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-spring-project3/TomcatFormReCaptcha.war	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2017-fall-project1-grading	complete
www.ics.uci.edu/proj_ics/policy	complete
www.ics.uci.edu/search	complete
ngs.ics.uci.edu/rehabilitation-from-knee-surgery	complete
ngs.ics.uci.edu/computer-vision-research	complete
duttgroup.ics.uci.edu/2017/12/05/imans-goodbye-lunch/img_0209	complete
seal.ics.uci.edu/projects/fusion/index.html	complete
wics.ics.uci.edu/spring-general-meeting	complete
computableplant.ics.uci.edu/theses/guy/Plenum.html	complete
fr.ics.uci.edu/haiti	complete
cml.ics.uci.edu/2014/01/winter-2014	complete
ngs.ics.uci.edu/tag/data-revolution	complete
ngs.ics.uci.edu/globe-divide	complete
wics.ics.uci.edu/events/2018-01-15	complete
www.ics.uci.edu/community/events/openhouse/gallery_14.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2019-winter-project1/JDBC1.java	complete
wics.ics.uci.edu/wics-winter-quarter-week-8-amazon-interview-workshop	complete
wics.ics.uci.edu/events/2018-01-16	complete
xtune.ics.uci.edu	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project4/AjaxTest.war	complete
seal.ics.uci.edu/projects/terminator/index.html	complete
www.ics.uci.edu/ugrad/financial	complete
sdcl.ics.uci.edu/contact	complete
ngs.ics.uci.edu/indian-weddings	complete
wics.ics.uci.edu/events/2018-03-05	complete
wics.ics.uci.edu/events/2018-01-10	complete
www.ics.uci.edu/community/events/extreme_awards_2008	complete
computableplant.ics.uci.edu/models/Activator/WU-Activator-Update-2010/WUS-Jonsson-2005.xml	complete
ngs.ics.uci.edu/india-today	complete
emj.ics.uci.edu/phd-theses	complete
computableplant.ics.uci.edu/people.html	complete
ngs.ics.uci.edu/tag/big-data/page/2	complete
wics.ics.uci.edu/event/study-session-snack-study	complete
sdcl.ics.uci.edu/2014/05/scale-meeting-at-uc-irvine	complete
wics.ics.uci.edu/studying-with-wics-2	complete
mondego.ics.uci.edu/projects/clonedetection	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project3/employees.xml	complete
ngs.ics.uci.edu/a-new-folk-art-self-photographs	complete
ngs.ics.uci.edu/research/research-papers/computer-vision	complete
www.ics.uci.edu/community/news/spotlight_anteaterawards	complete
flamingo.ics.uci.edu/releases/README.txt	complete
ngs.ics.uci.edu/creators-synthesizers-and-consumers	complete
fr.ics.uci.edu/widgets/haiticrisis	complete
ngs.ics.uci.edu/progress-in-immersive-sports	complete
ngs.ics.uci.edu/perspectives-on-the-nextgenweb	incomplete
cml.ics.uci.edu	complete
computableplant.ics.uci.edu/sw/sassign/index.htm	complete
sdcl.ics.uci.edu/2013/09/crowdcode-at-crowdconf	complete
ngs.ics.uci.edu/iphone-a-good-step-towards-folk-computing	complete
ngs.ics.uci.edu/verbs-and-nouns-on-the-web	complete
ngs.ics.uci.edu/middle-of-the-pyramid-mop-1	complete
ngs.ics.uci.edu/nl-3-beyond-the-current-www	complete
cloudberry.ics.uci.edu/cloudberry-at-acm-sigspatial-2016	complete
ngs.ics.uci.edu/tag/index-of-data	complete
ngs.ics.uci.edu/future-web-2	complete
ngs.ics.uci.edu/nagpur-a-model-for-indian-cities	complete
www.ics.uci.edu/about/search_payroll	complete
wics.ics.uci.edu/event/martin-luther-king-day-2	complete
computableplant.ics.uci.edu/2004/graphNotationsTR.pdf 	complete
wics.ics.uci.edu/fall-quarter-2017-week-1-wics-first-general-meeting	complete
ngs.ics.uci.edu/nyt-likes-like	complete
ngs.ics.uci.edu/death-of-databases	incomplete
www.ics.uci.edu/about/bren/gallery/gallery_08_jpg	complete
cml.ics.uci.edu/sponsors-funding	complete
www.ics.uci.edu/%7elab/schedules/192.html	complete
cml.ics.uci.edu/category/news/page/6	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs222-2017-fall-project4	complete
sdcl.ics.uci.edu/2011/04/249	complete
www.ics.uci.edu/community/news/spotlight_butterworth	complete
www.ics.uci.edu/SAFIRE	complete
www.ics.uci.edu/community/news/spotlight_parra	complete
www.ics.uci.edu/%7elab/hardware	complete
ngs.ics.uci.edu/ideological-search	complete
wics.ics.uci.edu/spring-quarter-2017-week-3-blizzard-tour	complete
www.ics.uci.edu/community/student_blogs	complete
luci.ics.uci.edu/students.html	complete
www.ics.uci.edu/community/scholarship_application	complete
www.ics.uci.edu/community/news/spotlight_csedweek_richardson	complete
www.ics.uci.edu/community/news/press	complete
ngs.ics.uci.edu/first-day-at-acm-multimedia	complete
emj.ics.uci.edu/papers/optimization-papers	complete
ngs.ics.uci.edu/experiential-computing	complete
ngs.ics.uci.edu/eventweb-17-bliki	complete
cwicsocal18.ics.uci.edu/program	complete
ngs.ics.uci.edu/middle-of-the-pyramid-mop-2	complete
ngs.ics.uci.edu/likes-loyalties-and-choices	complete
www.ics.uci.edu/%7elab/students	complete
wics.ics.uci.edu/wics-summer-session-workshop	complete
cml.ics.uci.edu/2008/10/2008_vision	complete
cml.ics.uci.edu/2011/09/2011_scmlworkshop	complete
www.ics.uci.edu/computing/contact	complete
ngs.ics.uci.edu/yearly-tests	complete
ngs.ics.uci.edu/text-or-video-no-it-should-be-text-and-video	complete
cml.ics.uci.edu/courses	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project5/000-default.conf	complete
mailman.ics.uci.edu/mailman/private/motifmap	complete
wics.ics.uci.edu/wics-fall-quarter-2017-week-2-mentorship-mixer	complete
ngs.ics.uci.edu/experiential-education	incomplete
wics.ics.uci.edu/aspire-it-camp-techie-girls	complete
dblp.ics.uci.edu	complete
ngs.ics.uci.edu/clickable-video-ads	complete
www.ics.uci.edu/ugrad/degree_se	complete
ngs.ics.uci.edu/face-recognition-engine	complete
ngs.ics.uci.edu/phone-as-modern-swiss-army-knife	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2018-fall-project1	incomplete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project1	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project2	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project3	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project4	complete
sdcl.ics.uci.edu/directions	complete
ngs.ics.uci.edu/on-hiring-an-australian-to-become-an-indian	complete
ngs.ics.uci.edu/on-tags	incomplete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-016	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs222-2017-fall/setup-mysql.txt	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs222p-2018-fall-project2/test.sh	complete
www.ics.uci.edu/community/news/notes	complete
computableplant.ics.uci.edu/gallery/Gallery/picturegallery.html	complete
mcs.ics.uci.edu/current-students/once-admitted/vv	complete
sdcl.ics.uci.edu/2013/04/jane-cleland-huang-visit	complete
www.ics.uci.edu/grad/GradPolicies_TeachingReqt	complete
www.ics.uci.edu/%7edgillen	complete
ngs.ics.uci.edu/tag/storytelling	complete
ngs.ics.uci.edu/second-day-at-acm-multimedia	complete
ngs.ics.uci.edu/telepresence-and-e2e	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project3/SAXParserExample.java	complete
www.ics.uci.edu/informatics	complete
seal.ics.uci.edu/projects/trimdroid/index.html	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2019-winter-project1-logging	complete
ngs.ics.uci.edu/photojournalism	complete
honors.ics.uci.edu/step-5-completing-the-program	complete
malek.ics.uci.edu	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project2/TomcatForm.war	complete
ngs.ics.uci.edu/image-search-in-multiple-languages	complete
wics.ics.uci.edu/events/2018-05-19	complete
ngs.ics.uci.edu/indian-internet-future-in-mobiles	complete
cml.ics.uci.edu/2009/04/2009_fellowships	complete
www.ics.uci.edu/computing/web/personalpage	complete
sdcl.ics.uci.edu/study-materials-and-data	complete
ngs.ics.uci.edu/building-more-iits	complete
ngs.ics.uci.edu/user-generated-stock-photos	complete
computableplant.ics.uci.edu/CVPR-2005-Abstract.html	complete
asterix.ics.uci.edu//thesis.html	complete
ngs.ics.uci.edu/pervasive-computing	complete
www.ics.uci.edu/community/news/spotlight_datspace	complete
flamingo.ics.uci.edu/releases/download	complete
ngs.ics.uci.edu/tag/objective	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs222p-2018-fall/setup-mysql.txt	complete
www.ics.uci.edu/community/news/blog_posts/Emma_Anderson-January2018	complete
ngs.ics.uci.edu/photos-are-about-events	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-winter-project1-install-tomcat-on-aws	complete
ngs.ics.uci.edu/contenxt-search	complete
ngs.ics.uci.edu/3-d-mash-ups	complete
www.ics.uci.edu/community/news/spotlight_judith_olson_2013_outstanding_mentoring_award	complete
ngs.ics.uci.edu/smell-comes-to-operas	complete
wics.ics.uci.edu/events/2019-01-28	complete
wics.ics.uci.edu/ics-banquet	complete
ngs.ics.uci.edu/where-is-computer-science-in-it	complete
wics.ics.uci.edu/events/2019-01-24	complete
mailman.ics.uci.edu/mailman/listinfo/igb-community	complete
wics.ics.uci.edu/events/2019-01-26	complete
wics.ics.uci.edu/events/2019-01-27	complete
ngs.ics.uci.edu/more-is-not-better	complete
wics.ics.uci.edu/events/2019-01-22	complete
wics.ics.uci.edu/events/2019-01-23	complete
ngs.ics.uci.edu/knee-surgery	complete
duttgroup.ics.uci.edu/projects/health-care-iot/pain-assessment	complete
mcs.ics.uci.edu/faq	complete
wics.ics.uci.edu/events/2018-05-14	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-spring-project1/gitignore	complete
wics.ics.uci.edu/tammy.phan@uci.edu	complete
www.ics.uci.edu/community/news/spotlight_ambassadors2k8	complete
ngs.ics.uci.edu/hammer-syndrome-in-sciences	complete
ngs.ics.uci.edu/tag/university-business-knowledge	complete
www.ics.uci.edu/community/news/blog_posts/Ittai-Mann-December2017	complete
ngs.ics.uci.edu/tag/lifelogs	complete
ngs.ics.uci.edu/close-to-normal-at-home	incomplete
www.ics.uci.edu/ugrad/policies/Computer_Ethics	complete
www.ics.uci.edu/policies/Course_Outside_UCI	complete
sdcl.ics.uci.edu/2015/11/we-wish-martin-medina-well	complete
ngs.ics.uci.edu/total-recall-an-echronicle	complete
ngs.ics.uci.edu/barack-obama-one-of-the-most-impressive-man	complete
wics.ics.uci.edu/letter-of-recommendation-workshop/8417120741_93e8bb3a2e_c	complete
www.ics.uci.edu/%7Eminyounk	complete
ngs.ics.uci.edu/friendster-and-youtube-or-myspace	complete
ngs.ics.uci.edu/mashup-of-youtube-and-googlemaps	complete
radicle.ics.uci.edu/people.html	complete
ngs.ics.uci.edu/evaluating-multimedia-algorithms	complete
