url	download_complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2017-fall-ubuntu-setup-guide	complete
ngs.ics.uci.edu/experiencing-sports-using-technology	complete
ngs.ics.uci.edu/tag/data-analytics	complete
wics.ics.uci.edu/events/2017-11-07	complete
wics.ics.uci.edu/wics-hosts-a-toy-hacking-workshop-with-dr-garnet-hertz/13-02-03-toy-hacker-008	complete
www.ics.uci.edu/ugrad/policies/CS199_IN4MATX199	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project1/JDBC2.java	complete
wics.ics.uci.edu/wics-winter-quarter-week-3-vmware-info-session	complete
www.ics.uci.edu/community/news/rss	complete
testlab.ics.uci.edu/submit.html	complete
ngs.ics.uci.edu/tag/computer-vision	complete
www.ics.uci.edu/ugrad/life	complete
ngs.ics.uci.edu/experiencing-maps	complete
metaviz.ics.uci.edu	complete
www.ics.uci.edu/computing/services/sophos_mac	complete
wics.ics.uci.edu/events/2017-11-03	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2015-fall	complete
wics.ics.uci.edu/women-empowering-women-lunch-2018	complete
www.ics.uci.edu/computing/account/faqs	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2011-winter	complete
sdcl.ics.uci.edu/2016/01/new-scholarship	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-spring-project3	complete
www.ics.uci.edu/%7emjcarey	complete
sdcl.ics.uci.edu/2013/09/crowdcode-at-crowdconf	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222-2017-fall-project1/test.sh	complete
www.ics.uci.edu/ugrad/advising/ICS 45C Credit by Exam	complete
wics.ics.uci.edu/masimo-presents-the-hidden-job-market	complete
www.ics.uci.edu/stayconnected	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-spring-project1/JDBC1.java	complete
wics.ics.uci.edu/wics-fall-quarter-week-4-twitter-qa-and-info-session	complete
cml.ics.uci.edu/2006/10/2006_cmlnips	complete
honors.ics.uci.edu/program-overview/step-4-start-your-research	complete
sdcl.ics.uci.edu/2013/05/lionel-briand-visit	complete
grape.ics.uci.edu/wiki/public/wiki	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-spring-project4/AjaxTest.war	complete
www.ics.uci.edu/computing/account/quota	complete
ngs.ics.uci.edu/computing3o	incomplete
sdcl.ics.uci.edu/2013/07/fuse-2003	complete
ngs.ics.uci.edu/great-opportunity-for-video-researchers	complete
ngs.ics.uci.edu/tag/computer-vision-multimedia	complete
wics.ics.uci.edu/wics-mentorship-program	complete
mhcid.ics.uci.edu/program/events	complete
computableplant.ics.uci.edu/index-challenge.html	complete
www.ics.uci.edu/about/jcleaver@ics.uci.edu	complete
computableplant.ics.uci.edu/papers/2004/tut.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project3/employees.xml	complete
swiki.ics.uci.edu/doku.php/projects:maint-summer-2018	complete
emj.ics.uci.edu/papers/machine-learning-papers	complete
ngs.ics.uci.edu/technology-and-auto-industry	complete
www.ics.uci.edu/projects/OOOcommit.html	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs122b-2019-winter-project1-logging	incomplete
mailman.ics.uci.edu/mailman/listinfo/ivecg-faculty	complete
wics.ics.uci.edu/events/2018-04-22	complete
wics.ics.uci.edu/events/2018-04-23	complete
ngs.ics.uci.edu/tag/foodlog	complete
wics.ics.uci.edu/events/2018-04-24	complete
wics.ics.uci.edu/events/2017-10-09	complete
cml.ics.uci.edu/category/aiml/page/2	complete
wics.ics.uci.edu/events/2017-10-07	complete
mondego.ics.uci.edu	complete
wics.ics.uci.edu/events/2017-10-05	complete
wics.ics.uci.edu/events/2017-10-02	complete
wics.ics.uci.edu/events/2017-10-03	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-spring-project4/AjaxTest.war	complete
computableplant.ics.uci.edu/sw/CambiumOrganism	complete
mailman.ics.uci.edu/mailman/listinfo/mlrg	complete
www.ics.uci.edu/%7eprojects/seminar/Nanda/bio.htm	complete
www.ics.uci.edu/community/news/spotlight_anteater_award	complete
sdcl.ics.uci.edu/2011/04/microsoft-seif-award	complete
www.ics.uci.edu/www.ics.uci.edu	complete
www.ics.uci.edu/community/news/spotlight_studentshowcase	complete
ngs.ics.uci.edu/personal/education	complete
sdcl.ics.uci.edu/category/uncategorized	complete
www.ics.uci.edu/ugrad/Double_Majors	complete
wics.ics.uci.edu/join-us	complete
sdcl.ics.uci.edu/people	complete
computableplant.ics.uci.edu/alphasite/people-team.html	complete
seal.ics.uci.edu/projects/fusion/trs.html	complete
wics.ics.uci.edu/events/2018-10-22	complete
wics.ics.uci.edu/aspireit-2017	complete
wics.ics.uci.edu/events/2018-10-25	complete
ngs.ics.uci.edu/tag/social-computing	complete
wics.ics.uci.edu/aspireit-2018	complete
www.ics.uci.edu/%7Ejwickram	complete
wics.ics.uci.edu/events/2017-09-29	incomplete
cml.ics.uci.edu/2015/09/fall-2015	complete
www.ics.uci.edu/community/events/openhouse/secondlife.html	complete
wics.ics.uci.edu/wics-first-general-spring-quarter-meeting	complete
computableplant.ics.uci.edu/publications.html	complete
mailman.ics.uci.edu/mailman/admin/icsb-mjolsness-tutorial	complete
wics.ics.uci.edu/wics-swe-hosts-women-in-consulting-with-capgemini	complete
ngs.ics.uci.edu/tag/bad-news	complete
ngs.ics.uci.edu/timeline-mashups	complete
www.ics.uci.edu/community/events/teams	complete
emj.ics.uci.edu/cv	complete
www.ics.uci.edu/sao/Course_updates	complete
luci.ics.uci.edu/pages/Students/amtsaasan/amtsaasan.html	complete
ngs.ics.uci.edu/tag/semantic-links	complete
ngs.ics.uci.edu/tag/early-experiences	complete
www.ics.uci.edu/about	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-winter-project5-mysql-master-slave	complete
ngs.ics.uci.edu/tag/multimedia	complete
ngs.ics.uci.edu/tag/computer-scientists	complete
wics.ics.uci.edu/web-development-projects-awards	complete
computableplant.ics.uci.edu/papers/2002/BGRS-2002-KAP-abstract.html	complete
wics.ics.uci.edu/fall-quarter-2016-week-3-pwc-info-session	complete
www.ics.uci.edu/community/events/schedule	complete
seal.ics.uci.edu/projects/cobweb/artifacts.html	complete
swiki.ics.uci.edu/doku.php/services:webmail	complete
ipubmed.ics.uci.edu/about.html	complete
www.ics.uci.edu/ugrad/policies/Add_Drop_ChangeOption	complete
computableplant.ics.uci.edu/sw/cellerator_opt.nb	complete
cml.ics.uci.edu/2015/02/alexander-ihler-gives-short-course-on-approximate-inference-at-mlss	complete
luci.ics.uci.edu/pages/Students/kejing/kejing.html	complete
ngs.ics.uci.edu/tag/personal-model	complete
seal.ics.uci.edu/projects/resist/index.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-winter-project1/JDBC2.java	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222-2017-fall-project4/test.sh	complete
www.ics.uci.edu/community/news/notes/index	complete
ngs.ics.uci.edu/google-maps-and-latitude	complete
www.ics.uci.edu/ugrad/Academic_Honesty	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project2/ShowItems.java	complete
ngs.ics.uci.edu/planetary-skin	complete
ngs.ics.uci.edu/vace2-close-out-workshop	complete
seal.ics.uci.edu/projects/cobweb/index.html	complete
wics.ics.uci.edu/event/mentorship-banquet	complete
ngs.ics.uci.edu/digital-photo-album	complete
sdcl.ics.uci.edu/papers/dissertations	complete
ngs.ics.uci.edu/contenxt-not-content-or-context-in-computer-vision	complete
ngs.ics.uci.edu/protectionism-in-difficult-time	complete
emj.ics.uci.edu/papers/computational-field-geology	complete
ngs.ics.uci.edu/search-inside	complete
cml.ics.uci.edu/2017/01/winter-2017	complete
www.ics.uci.edu/computing/mapdrive_mac	complete
wics.ics.uci.edu/category/news/page/11	complete
wics.ics.uci.edu/gen-meeting-and-mentorship-14	complete
wics.ics.uci.edu/category/news/page/13	complete
wics.ics.uci.edu/category/news/page/12	complete
cml.ics.uci.edu/2013/08/2013_alexnsf	complete
wics.ics.uci.edu/events/2017-10-04	complete
ngs.ics.uci.edu/controlling-health	complete
ngs.ics.uci.edu/tag/flight-recorder	complete
ngs.ics.uci.edu/clicking-on-the-real-world	complete
wics.ics.uci.edu/event/redfin-resume-workshop	complete
luci.ics.uci.edu/faculty.html	complete
wics.ics.uci.edu/studying-with-wics	complete
cml.ics.uci.edu/2016/02/anandkumar-receives-google-research-award	complete
sdcl.ics.uci.edu/2014/06/grant-on-crowd-programming	complete
www.ics.uci.edu/%7eprojects/EMWS09/index.html	complete
sdcl.ics.uci.edu/people/previous-members	complete
www.ics.uci.edu/publications.html	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-mac-setup-guide	complete
mailman.ics.uci.edu/mailman/admin/hobbes	complete
emj.ics.uci.edu/software/software-computational-biology	complete
grape.ics.uci.edu/wiki/public/prefs/advanced	complete
www.ics.uci.edu/faculty/area_cscw	complete
mailman.ics.uci.edu/mailman/listinfo/cert-faculty	complete
ngs.ics.uci.edu/tag/fiction	complete
www.ics.uci.edu/ugrad/QA_After_Graduation	complete
www.ics.uci.edu/community/news/spotlight_hertz	complete
ngs.ics.uci.edu/microsoft-search-lab	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-spring-project1/data.sql	complete
wics.ics.uci.edu/letter-of-recommendation-workshop/8418218574_2cba1ef2c0_c	complete
mcs.ics.uci.edu/career/international-students	incomplete
sdcl.ics.uci.edu/2015/12/simse	complete
ngs.ics.uci.edu/tag/social-life-networks	incomplete
www.ics.uci.edu/computing/email/thunderbird_Gmail	complete
grape.ics.uci.edu/wiki/public/zip-attachment/wiki/cs122b-2018-spring-project1-eclipse-project	complete
futurehealth.ics.uci.edu/news-events/meetings	complete
mailman.ics.uci.edu/mailman/admin/ivecg-faculty	complete
ngs.ics.uci.edu/teaching	complete
sdcl.ics.uci.edu/2014/02/new-scholarships	complete
ngs.ics.uci.edu/all-those-lifelogs-and-mobile-phones	complete
computableplant.ics.uci.edu/index.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-spring/BatchInsert.java	complete
ngs.ics.uci.edu/tag/situation-awareness	complete
www.ics.uci.edu/ugrad/QA_Petitions	complete
flamingo.ics.uci.edu/releases/4.0	complete
seal.ics.uci.edu/projects/energy-test-min/index.html	complete
www.ics.uci.edu/about/about_factsfigures	complete
wics.ics.uci.edu/event/ics-banquet	complete
ngs.ics.uci.edu/nsf-iii-workshop-good-workshop-but-will-it-change-anything	complete
ngs.ics.uci.edu/tag/individual-models	complete
www.ics.uci.edu/grad/GradPolicies_Grading	complete
seal.ics.uci.edu/projects/droid-sec-taxonomy/index.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project3/SAXParserExample.java	complete
www.ics.uci.edu/about/bren/gallery/gallery_01_jpg	complete
mailman.ics.uci.edu/mailman/admin/autism	complete
ngs.ics.uci.edu/greece-vacation	complete
testlab.ics.uci.edu/data/pubs.html	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2017-winter-project5-mysql-master-slave	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-winter-project3/SAXParserExample.java	complete
wics.ics.uci.edu/events/2017-10-01	complete
computableplant.ics.uci.edu/erleap	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-spring-project1/JDBC3.java	complete
swiki.ics.uci.edu/doku.php/slides	complete
www.ics.uci.edu/ugrad/degree_bim	complete
cml.ics.uci.edu/2016/04/spring-2016	complete
cml.ics.uci.edu/aiml/page/9	complete
www.ics.uci.edu/community/news/spotlight_roher_2012_eugene_cota-robles_fellow_profile	complete
netreg.ics.uci.edu	complete
cml.ics.uci.edu/aiml/page/2	complete
cml.ics.uci.edu/aiml/page/3	complete
www.ics.uci.edu/ugrad/honors_program	complete
cml.ics.uci.edu/aiml/page/6	complete
cml.ics.uci.edu/aiml/page/7	complete
cml.ics.uci.edu/aiml/page/4	complete
www.ics.uci.edu/computing/policy	complete
ngs.ics.uci.edu/calendar-of-events-is-limited	complete
ngs.ics.uci.edu/blog/page/20	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-spring-project1/how_to_run.txt	complete
ngs.ics.uci.edu/blog/page/21	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project5/Session.war	complete
mondego.ics.uci.edu/datasets/wikipedia-events	complete
mhcid.ics.uci.edu	complete
ngs.ics.uci.edu/blog/page/22	complete
www.ics.uci.edu/community/news/blog_posts/Roxanna-Shaik-November2018	complete
www.ics.uci.edu/policies/Withdrawal_Readmission	complete
www.ics.uci.edu/community/events/openhouse/research04.html	complete
www.ics.uci.edu/community/events/openhouse/gallery_06.html	complete
ngs.ics.uci.edu/representing-events	complete
ngs.ics.uci.edu/tag/mega-storiy	complete
fr.ics.uci.edu/haitisearch	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2018-winter-project5/jmeter_report.html	complete
www.ics.uci.edu/ugrad/advising/ICS 45J Credit by Exam	complete
mailman.ics.uci.edu/mailman/listinfo	complete
wics.ics.uci.edu/wics-fall-quarter-week-3-wics-games	complete
ngs.ics.uci.edu/more-experiences-in-china	complete
cml.ics.uci.edu/2013/03/2013_fowlkescareer	complete
ngs.ics.uci.edu/in-london	complete
seal.ics.uci.edu/members.html	complete
www.ics.uci.edu/involved/information_session	complete
ngs.ics.uci.edu/thinking-within-the-box-putting-could-before-should	complete
wics.ics.uci.edu/recurse-center	complete
seal.ics.uci.edu/projects.html	complete
www.ics.uci.edu/about/search_dept_cs-staff	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122a-2016-spring/sample_script.sql	complete
www.ics.uci.edu/faculty/area_privacy	complete
www.ics.uci.edu/faculty/area_ai	complete
ngs.ics.uci.edu/tag/computational-storytelling	complete
www.ics.uci.edu/MJCarey_Honors.html	complete
www.ics.uci.edu/about/kfflab	complete
www.ics.uci.edu/faculty/area_compdesign	complete
ngs.ics.uci.edu/singapore-and-multimedia	complete
wics.ics.uci.edu/event/amazon-workshop-2	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-spring-project5/000-default.conf	complete
sdcl.ics.uci.edu/2012/09/sdcl-has-moved	complete
www.ics.uci.edu/community/news/spotlight_ischools2k8	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2019-winter-project1/movie-data.sql	complete
www.ics.uci.edu/computing/email/group_email	complete
grape.ics.uci.edu/wiki/public/wiki/cs122b-2018-spring-project1-git	complete
ngs.ics.uci.edu/tag/quantified-self	complete
computableplant.ics.uci.edu/models/Simplistic-Auxin-Model-of-Phyllotaxis/index.html	complete
sdcl.ics.uci.edu/2015/02/we-won-the-reddit-hackathon	complete
ngs.ics.uci.edu/a9-scaling-back-key-features	complete
ngs.ics.uci.edu/tag/photos/page/2	complete
cml.ics.uci.edu/2013/03/spring-2013	complete
computableplant.ics.uci.edu/alphasite/index.html	complete
ngs.ics.uci.edu/tag/chronicles	complete
sdcl.ics.uci.edu/2014/11/nick-dissertation-award	complete
www.ics.uci.edu/community/news/spotlight_semaan	complete
computableplant.ics.uci.edu/outreach.html	complete
www.ics.uci.edu/about_safety	complete
ngs.ics.uci.edu/tag/artificial-intelligence	complete
ngs.ics.uci.edu/tag/status-updates	complete
computableplant.ics.uci.edu/tutorials.html	complete
ngs.ics.uci.edu/now-video-in-radio	complete
wics.ics.uci.edu/events/2018-04-30	complete
www.ics.uci.edu/computing/renewal	complete
wics.ics.uci.edu/events/2017-10-19	complete
wics.ics.uci.edu/events/2017-10-18	complete
wics.ics.uci.edu/events/2017-10-15	complete
wics.ics.uci.edu/events/2017-10-14	complete
wics.ics.uci.edu/events/2017-10-17	complete
wics.ics.uci.edu/events/2017-10-16	complete
wics.ics.uci.edu/events/2017-10-11	complete
wics.ics.uci.edu/events/2017-10-10	complete
wics.ics.uci.edu/events/2017-10-13	complete
wics.ics.uci.edu/events/2017-10-12	complete
sdcl.ics.uci.edu/2014/02/welcome-mengyao	complete
sdcl.ics.uci.edu/2018/10/new-members-of-the-sdcl	complete
www.ics.uci.edu/computing/services/restore	complete
ngs.ics.uci.edu/living-in-the-past-dangerous-for-present-and-future	complete
futurehealth.ics.uci.edu/about	complete
sdcl.ics.uci.edu/2012/02/calico-demo-available	complete
www.ics.uci.edu/community/events/openhouse/gallery_12.html	complete
ngs.ics.uci.edu/presentation-of-flickr-story-on-newscom	complete
mailman.ics.uci.edu/mailman/admin/alumni.mcs	complete
ngs.ics.uci.edu/partners/current-students	complete
www.ics.uci.edu/ugrad/CS199_IN4MATX199	complete
mhcid.ics.uci.edu/admissions/information-session-2	complete
wics.ics.uci.edu/wics-spring-quarter-week-2-intuit-react-workshop	complete
www.ics.uci.edu/community/news/spotlight_welcome_week_2013	complete
ngs.ics.uci.edu/tag/personal-data	complete
wics.ics.uci.edu/events	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-winter-project2/jspTest.war	complete
sdcl.ics.uci.edu/tag/collaboration	complete
wics.ics.uci.edu/week-3-resume-workshop	complete
wics.ics.uci.edu/event/blind-squirrel-event	complete
fr.ics.uci.edu/chilepersonfinder	complete
ngs.ics.uci.edu/gym-and-cabletvtelco	complete
www.ics.uci.edu/employ_distinguished	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2017-fall-project4-grading	complete
ngs.ics.uci.edu/changing-academic-climate	complete
computableplant.ics.uci.edu/Mjolsness-SIAM-Workshop-Keynote-2005.html	complete
swiki.ics.uci.edu/doku.php/projects:maint-fall-2018	complete
www.ics.uci.edu/community/events/past	complete
ngs.ics.uci.edu/category/experiential-computing/page/8	complete
ngs.ics.uci.edu/inspirational-thoughts	complete
ngs.ics.uci.edu/category/experiential-computing/page/2	complete
ngs.ics.uci.edu/category/experiential-computing/page/3	complete
ngs.ics.uci.edu/photos-a-new-challenge-3	complete
ngs.ics.uci.edu/category/experiential-computing/page/6	complete
wics.ics.uci.edu/witi-comes-to-uci	complete
ngs.ics.uci.edu/category/experiential-computing/page/4	complete
ngs.ics.uci.edu/category/experiential-computing/page/5	complete
ngs.ics.uci.edu/tag/augmented-reality	complete
www.ics.uci.edu/ugrad/advising/New Freshmen Students	complete
computableplant.ics.uci.edu/papers/2004/research.html	complete
cherry.ics.uci.edu	complete
luci.ics.uci.edu/index.html	complete
cml.ics.uci.edu/2012/07/2012_fellowships	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2017-winter-project3/Employee.java	complete
www.ics.uci.edu/grad/degrees	complete
www.ics.uci.edu/community/scholar_corporate	complete
ngs.ics.uci.edu/back-to-cyber-2-computational-cybernetics	complete
cml.ics.uci.edu/2013/01/winter-2013	complete
www.ics.uci.edu/about/bren/gallery/gallery_10_jpg	complete
mailman.ics.uci.edu/mailman/admin/cert-students	incomplete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122a-2016-spring/2016s-cs122a-hw4-script.sql	complete
www.ics.uci.edu/policies/Add_Drop_ChangeOption	complete
ngs.ics.uci.edu/tag/mega-story	complete
computableplant.ics.uci.edu/sw/sassign/index.htm	complete
grape.ics.uci.edu/wiki/public/wiki/cs222-2017-fall-linux-setup-guide	complete
ngs.ics.uci.edu/a-really-important-video-news-ieeetv	incomplete
www.ics.uci.edu/about/annualreport	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project2/Form.java	complete
ngs.ics.uci.edu/tag/photo-sharing	incomplete
www.ics.uci.edu/community/events/openhouse/research03.html	complete
www.ics.uci.edu/community/events/openhouse/research05.html	complete
www.ics.uci.edu/ugrad/policies/Academic_Integrity	complete
wics.ics.uci.edu/event/cwic-socal-conference	complete
www.ics.uci.edu/community/news/notes_2012	complete
ngs.ics.uci.edu/category/technical-thoughts/page/10	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_13.html	complete
cradl.ics.uci.edu	incomplete
ngs.ics.uci.edu/eventweb-is-here-now	incomplete
flamingo.ics.uci.edu/releases/docs/CommonDoc.html	incomplete
ngs.ics.uci.edu/objective-self-4-you-are-the-most-important	complete
ngs.ics.uci.edu/tag/microblogs	incomplete
www.ics.uci.edu/ugrad/advising/New Transfer Students Syllabi Review	complete
computableplant.ics.uci.edu/papers/2004/index.html	complete
www.ics.uci.edu/community/events/openhouse/research11.html	complete
www.ics.uci.edu/hall_of_fame/inductees	incomplete
sdcl.ics.uci.edu/2012/09/welcome-christian	complete
sdcl.ics.uci.edu/author/andre/page/10	incomplete
www.ics.uci.edu/about/bren/gallery/gallery_11_jpg	incomplete
cml.ics.uci.edu/2016/10/fall-2016	incomplete
cml.ics.uci.edu/aiml/ml-reading-group	complete
www.ics.uci.edu/grad/forms	incomplete
asterix.ics.uci.edu/README.html	complete
ngs.ics.uci.edu/yearly-tests	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_03.html	complete
ngs.ics.uci.edu/tag/ecperiential-computing	complete
ngs.ics.uci.edu/entrepreneur	incomplete
www.ics.uci.edu/faculty/area_software	complete
computableplant.ics.uci.edu/CVPR-2005-Abstract.html	incomplete
futurehealth.ics.uci.edu/resources/blog	complete
ngs.ics.uci.edu/finding-is-better-than-searching	incomplete
ngs.ics.uci.edu/next-generation-search-in-2010	complete
www.ics.uci.edu/faculty/centers	complete
www.ics.uci.edu/community/news	complete
mailman.ics.uci.edu/pipermail/ics-insa	complete
www.ics.uci.edu/sao/Concurrent_Enrollment	complete
www.ics.uci.edu/community/events/openhouse/research12.html	complete
ngs.ics.uci.edu/tag/cybernetics	complete
luci.ics.uci.edu/pages/Faculty/pauldourish/pauldourish.html	complete
www.ics.uci.edu/faculty/area_embedded	complete
grape.ics.uci.edu/wiki/public/wiki/cs222p-2018-fall-project1-create-project	incomplete
ngs.ics.uci.edu/tag/semantic-gap	complete
mailman.ics.uci.edu/mailman/private/cypress	complete
sdcl.ics.uci.edu/2013/02/sdcl-icse-papers	complete
sdcl.ics.uci.edu/2014/07/crowd-programming-featured-on-acm-technews	complete
cml.ics.uci.edu/2007/12/2007_yahoogift	incomplete
redmiles.ics.uci.edu/reviewings	incomplete
www.ics.uci.edu/employ_lecturer	complete
computableplant.ics.uci.edu/alphasite/software.html	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs222p-2018-fall-project4/test.sh	incomplete
ngs.ics.uci.edu/author/ramesh/page/16	complete
ngs.ics.uci.edu/intellectual-property-and-universities	complete
ngs.ics.uci.edu/tag/orality	incomplete
ngs.ics.uci.edu/author/ramesh/page/14	complete
wics.ics.uci.edu/letter-of-recommendation-workshop/8417124907_6443faee63_c	incomplete
honors.ics.uci.edu/other-research-and-honors-opportunities	complete
ngs.ics.uci.edu/author/ramesh/page/15	complete
www.ics.uci.edu	complete
www.ics.uci.edu/community/news/spotlight_istc-social	incomplete
www.ics.uci.edu/community/events/openhouse/demos.html	complete
mailman.ics.uci.edu/mailman/admin/hans-subtest	complete
ngs.ics.uci.edu/i-htm	complete
wics.ics.uci.edu/week-6-socal-gas-company	incomplete
testlab.ics.uci.edu/data/links.html	complete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122b-2017-spring-project3/DomParserExample.java	incomplete
wics.ics.uci.edu/wics-resume-workshop	complete
ngs.ics.uci.edu/search-and-recommendation	complete
www.ics.uci.edu/%7Ewmt/socialCodeGroup/support.html	complete
wics.ics.uci.edu/event/microsoft-coding-competition-with-wics	incomplete
ngs.ics.uci.edu/yahoo-acquires-upcomingorg	incomplete
ngs.ics.uci.edu/eventweb-is-getting-ready	incomplete
www.ics.uci.edu/computing/linux/shell	complete
sdcl.ics.uci.edu/author/andre/page/5	complete
mailman.ics.uci.edu/mailman/admin/hanalab-admins	complete
futurehealth.ics.uci.edu/contact	incomplete
computableplant.ics.uci.edu/models/index.html	complete
ngs.ics.uci.edu/tag/objective-self	complete
emj.ics.uci.edu/papers/neural-network-papers	complete
www.ics.uci.edu/community/news/notes/notes_2009	incomplete
cml.ics.uci.edu/2018/01/winter-2018	complete
wics.ics.uci.edu/event/first-general-meeting-social-dbh-6011	incomplete
mailman.ics.uci.edu/mailman/private/asterixresearch	complete
www.ics.uci.edu/projects/WebRTC.html	complete
cloudberry.ics.uci.edu/news/page/2	incomplete
seal.ics.uci.edu/projects/archevolution/index.html	incomplete
wics.ics.uci.edu/week-8-thanksgiving-potluck	complete
computableplant.ics.uci.edu/papers/2002/index.html	incomplete
www.ics.uci.edu/%7Ewmt/socialCodeGroup/getInvolved.html	incomplete
ngs.ics.uci.edu/from-calendars-to-chronicles-5	complete
www.ics.uci.edu/community/events/openhouse/gallery_08.html	complete
ngs.ics.uci.edu/from-calendars-to-chronicles-1	complete
ngs.ics.uci.edu/from-calendars-to-chronicles-3	complete
ngs.ics.uci.edu/from-calendars-to-chronicles-2	complete
swiki.ics.uci.edu/doku.php/announce:fall-2018	complete
www.ics.uci.edu/community/news/spotlight_olson	complete
hobbes.ics.uci.edu/download.shtml	incomplete
www.ics.uci.edu/ugrad/qa	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-spring-project5/Session.war	complete
chenli.ics.uci.edu/publications	incomplete
www.ics.uci.edu/community/news/spotlight_marcu	complete
www.ics.uci.edu/about_meet_the_dean	complete
flamingo.ics.uci.edu/releases/1.0	incomplete
asterix.ics.uci.edu	complete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project5/000-default.conf	complete
cml.ics.uci.edu/aiml/page/20	complete
wics.ics.uci.edu/wics-fall-quarter-week-6-acm-x-wics-mock-technical-interview	complete
www.ics.uci.edu/publication.html	complete
mailman.ics.uci.edu/mailman/private/cmpro	incomplete
flamingo.ics.uci.edu/releases/3.0	complete
www.ics.uci.edu/involved/tech_talk	complete
www.ics.uci.edu/computing/linux/modules	complete
mcs.ics.uci.edu/current-students/resources/forms	complete
www.ics.uci.edu/grad/GradPolicies_MSThesisOption	complete
ngs.ics.uci.edu/about-ramesh/news	complete
computableplant.ics.uci.edu/sponsors.html	incomplete
computableplant.ics.uci.edu/sw/dd	complete
ngs.ics.uci.edu/micrsoft-in-enterprise-search	complete
sdcl.ics.uci.edu/2015/06/congratulations-thomas	incomplete
ngs.ics.uci.edu/hectic-days	complete
ngs.ics.uci.edu/faceweb	complete
sdcl.ics.uci.edu/papers/technical-reports	incomplete
www.ics.uci.edu/projects/CompilerML.html	complete
wics.ics.uci.edu/events/2017-10-20	complete
wics.ics.uci.edu/events/2017-10-21	complete
wics.ics.uci.edu/events/2017-10-22	incomplete
wics.ics.uci.edu/events/2017-10-23	incomplete
cml.ics.uci.edu/2013/03/2013_xielinih	incomplete
asterix.ics.uci.edu/CHANGELOG.html	incomplete
grape.ics.uci.edu/wiki/public/raw-attachment/wiki/cs122b-2018-winter-project3/DomParserExample.java	complete
swiki.ics.uci.edu/doku.php/announce:announce	complete
wics.ics.uci.edu/week-2-broadcom-info-session	complete
jujube.ics.uci.edu/localsearch/fuzzysearch	incomplete
ngs.ics.uci.edu/photo-taking-behaviour-teens-of-photography	incomplete
wics.ics.uci.edu/events/2018-04-02	incomplete
grape.ics.uci.edu/wiki/public/attachment/wiki/cs122a-2016-spring/createscript.sql	complete
mse.ics.uci.edu/%20	incomplete
ngs.ics.uci.edu/metadata-for-images-video-and-other-data	complete
mcs.ics.uci.edu/about/curriculum/2017-2018	incomplete
wics.ics.uci.edu/events/2018-04-09	incomplete
www.ics.uci.edu/computing/quota	incomplete
ngs.ics.uci.edu/current-research-challenges-in-computer-vision-and-multimedia	incomplete
